"","year","month","date","evaporation _sum","2m_temperature _max","2m_temperature _min","surface_net_solar_radiation _sum","surface_pressure _mean","total_precipitation _sum","10m_component_of_wind"
"2082",1995,9,13,-0.000519505236297846,274.996337890625,263.455322265625,7122048,60048.2194010417,0.00854301452636719,0.282048256905863
"2083",1995,9,14,-0.000247319228947163,275.80810546875,255.631164550781,5416192,60077.2989908854,0.0020756721496582,0.198878606450304
"2084",1995,9,15,-0.00049083842895925,272.40869140625,254.935958862305,6974912,60081.7003580729,0.000239372253417969,0.363234300808825
"2085",1995,9,16,-0.000554546480998397,271.22900390625,253.517532348633,7802880,60234.4378255208,0.000206947326660156,0.31493699157136
"2086",1995,9,17,-0.000562776112928987,273.303466796875,253.168487548828,9118656,60297.619140625,4.38690185546875e-05,0.287897926810312
"2087",1995,9,18,-0.000680235214531422,274.045654296875,256.229248046875,10129024,60240.5903320312,0.000145435333251953,0.267583106277272
"2088",1995,9,19,-0.000779469963163137,274.642822265625,255.083236694336,9856896,60137.6756184896,0.000110626220703125,0.181196563518066
"2089",1995,9,20,-0.000978340394794941,277.85693359375,260.43798828125,11019840,60192.82421875,0.000157356262207031,0.181995185625856
"2090",1995,9,21,-0.00129166198894382,277.936767578125,259.46923828125,14373952,60273.2923177083,0.000570297241210938,0.26495514474202
"2091",1995,9,22,-0.0013772330712527,276.991455078125,258.7314453125,14511936,60139.3110351562,0.000170230865478516,0.309879914691936
"2092",1995,9,23,-0.00171365728601813,279.177734375,258.555419921875,16620928,59983.0537109375,0.00152969360351562,0.392406327448355
"2093",1995,9,24,-0.00143336248584092,276.959716796875,265.731689453125,14076544,60118.5348307292,0.00384092330932617,0.198557408445495
"2094",1995,9,25,-0.00154547719284892,277.066650390625,260.132080078125,15064704,60213.6717122396,0.0001373291015625,0.290069719646648
"2095",1995,9,26,-0.00174971274100244,278.9677734375,260.046142578125,16815040,60232.6147460938,6.58035278320312e-05,0.203549468539451
"2096",1995,9,27,-0.00187809439375997,280.295654296875,265.728515625,18088448,60198.3714192708,0.000540256500244141,0.185535123996206
"2097",1995,9,28,-0.00160934310406446,278.123779296875,263.441650390625,15906816,59915.6551106771,0.00571060180664062,0.355408251859997
"2098",1995,9,29,-0.00103101227432489,273.6220703125,264.85400390625,11214272,59925.9503580729,0.00444698333740234,0.375114692599381
"2099",1995,9,30,-0.000980062643066049,274.424072265625,262.705810546875,10358528,60060.2493489583,0.00124025344848633,0.567633908221017
